  0.216000259     -0.535790563     -0.638619721    
  0.217000261     -0.536429107     -0.638493419    
  0.218000263     -0.537067533     -0.638363421    
  0.219000265     -0.537705839     -0.638229668    
  0.220000267     -0.538344026     -0.638092160    
  0.221000269     -0.538982034     -0.637950957    
  0.222000271     -0.539619923     -0.637805939    
  0.223000273     -0.540257633     -0.637657166    
  0.224000275     -0.540895224     -0.637504637    
  0.225000277     -0.541532636     -0.637348294    
  0.226000279     -0.542169929     -0.637188137    
  0.227000281     -0.542807043     -0.637024105    
  0.228000283     -0.543443978     -0.636856258    
  0.229000285     -0.544080734     -0.636684537    
  0.230000287     -0.544717312     -0.636508942    
  0.231000289     -0.545353711     -0.636329412    
  0.232000291     -0.545989931     -0.636146009    
  0.233000293     -0.546625972     -0.635958672    
  0.234000295     -0.547261834     -0.635767400    
  0.235000297     -0.547897518     -0.635572195    
  0.236000299     -0.548532963     -0.635372996    
  0.237000301     -0.549168229     -0.635169804    
  0.238000304     -0.549803317     -0.634962618    
  0.239000306     -0.550438166     -0.634751439    
  0.240000308     -0.551072836     -0.634536266    
  0.241000310     -0.551707268     -0.634317040    
  0.242000312     -0.552341461     -0.634093761    
  0.243000314     -0.552975416     -0.633866370    
  0.244000316     -0.553609192     -0.633634925    
  0.245000318     -0.554242730     -0.633399367    
  0.246000320     -0.554876029     -0.633159697    
  0.247000322     -0.555509090     -0.632915914    
  0.248000324     -0.556141853     -0.632667959    
  0.249000326     -0.556774378     -0.632415831    
  0.250000328     -0.557406664     -0.632159531    
  0.251000315     -0.558038712     -0.631899059    
  0.252000302     -0.558670461     -0.631634355    
  0.253000289     -0.559301972     -0.631365418    
  0.254000276     -0.559933186     -0.631092250    
  0.255000263     -0.560564160     -0.630814850    
  0.256000251     -0.561194837     -0.630533159    
  0.257000238     -0.561825216     -0.630247176    
  0.258000225     -0.562455297     -0.629956901    
  0.259000212     -0.563085079     -0.629662275    
  0.260000199     -0.563714564     -0.629363358    
  0.261000186     -0.564343750     -0.629060090    
  0.262000173     -0.564972639     -0.628752410    
  0.263000160     -0.565601230     -0.628440380    
  0.264000148     -0.566229522     -0.628123939    
  0.265000135     -0.566857457     -0.627803087    
  0.266000122     -0.567485094     -0.627477765    
  0.267000109     -0.568112433     -0.627148032    
  0.268000096     -0.568739414     -0.626813829    
  0.269000083     -0.569366038     -0.626475155    
  0.270000070     -0.569992363     -0.626131952    
  0.271000057     -0.570618331     -0.625784278    
